ID;Ubicacion;Localidad;Interes Turistico;Superficie (m²);Precio (€);Acceso a Transporte Publico;Proximidad a Servicios (km);Zona Residencial;Zona Comercial;Indice de Criminalidad;Restricciones de Construccion;Comprar
3033;Lat, Long;Lleida;25;631;215599;1;0.22876831462630498;0;1;25;inf;False
3034;Lat, Long;Toledo;75;514;376748;0;0.18902304896026062;1;0;100;20.0;False
3035;Lat, Long;Tarragona;100;944;390406;1;0.4758047867285875;0;1;100;15.0;False
3036;Lat, Long;Teruel;75;800;204395;0;0.9666572435573918;0;1;75;inf;False
3037;Lat, Long;Soria;75;768;394204;0;0.9116146621539817;0;1;50;inf;False
3038;Lat, Long;Barcelona;75;800;376263;0;0.9766632720971011;1;0;50;20.0;False
3039;Lat, Long;Granada;100;864;206588;0;0.5749778719317697;0;1;100;inf;True
3040;Lat, Long;Guadalajara;50;666;236081;0;0.21407348580070149;1;1;100;20.0;True
3041;Lat, Long;Santa Cruz de Tenerife;25;667;323431;0;0.5363451571838109;1;0;0;15.0;False
3042;Lat, Long;Girona;25;943;350527;1;0.6216759978107749;1;1;50;20.0;False
3043;Lat, Long;Albacete;50;668;236219;1;0.7522789623243439;0;0;50;15.0;True
3044;Lat, Long;La Coruña;25;702;318038;0;0.6101429512686352;1;0;75;inf;False
3045;Lat, Long;Albacete;0;840;371607;0;0.2882321392780415;1;0;100;15.0;False
3046;Lat, Long;Málaga;100;766;387063;1;0.985883285437439;1;1;25;20.0;False
3047;Lat, Long;Teruel;100;667;312823;0;0.3401582566564415;0;1;75;15.0;False
3048;Lat, Long;Ávila;75;948;316187;1;0.21041585341710983;0;1;0;15.0;False
3049;Lat, Long;Tarragona;25;628;305966;0;0.35011329017043724;0;0;100;20.0;False
3050;Lat, Long;Teruel;100;751;359607;0;0.7669627513840392;1;1;50;20.0;False
3051;Lat, Long;Málaga;100;947;257228;0;0.5624788680560392;1;1;0;20.0;True
3052;Lat, Long;Soria;25;616;297802;1;0.7119863699487634;1;1;75;inf;False
3053;Lat, Long;Málaga;75;972;253014;1;0.6715045630704091;1;0;0;15.0;True
3054;Lat, Long;Castellón;50;843;377604;0;0.9168385710834186;0;1;100;inf;False
3055;Lat, Long;Granada;0;782;296123;1;0.4641081722836502;0;0;75;inf;False
3056;Lat, Long;Salamanca;0;695;338654;1;0.586459561309298;1;0;50;20.0;False
3057;Lat, Long;Madrid;0;917;376671;0;0.8523957167153864;1;0;50;inf;False
3058;Lat, Long;Madrid;25;798;322084;0;0.37059146751444716;0;0;50;inf;False
3059;Lat, Long;Navarra;100;721;290108;1;0.5492023641907975;0;0;75;inf;True
3060;Lat, Long;Sevilla;100;821;307257;0;0.8620370854654495;0;1;25;20.0;False
3061;Lat, Long;Álava;0;945;315039;1;0.2041861544758485;1;1;0;20.0;False
3062;Lat, Long;Ourense;25;576;296923;1;0.13446688089185943;0;1;50;20.0;False
3063;Lat, Long;Burgos;0;931;288153;0;0.4935624260222288;0;1;50;inf;False
3064;Lat, Long;Albacete;100;592;395905;1;0.5005923301286663;0;1;100;inf;False
3065;Lat, Long;Zamora;75;895;273844;0;0.43414699903129106;1;0;100;15.0;True
3066;Lat, Long;Málaga;0;691;360107;1;0.4747555845564313;0;0;50;inf;False
3067;Lat, Long;Ciudad Real;25;907;297984;1;0.7741692633527746;1;1;25;inf;False
3068;Lat, Long;Baleares;50;917;370833;1;0.6614429704059399;0;0;50;20.0;False
3069;Lat, Long;Barcelona;50;893;288454;1;0.37361588670469015;1;0;25;20.0;True
3070;Lat, Long;Guipúzcoa;0;622;208948;0;0.31979489778233167;1;0;0;15.0;False
3071;Lat, Long;Ourense;75;964;284716;0;0.9621365488813483;1;0;0;inf;False
3072;Lat, Long;Jaén;50;905;278771;0;0.9966221049756335;0;0;0;inf;False
3073;Lat, Long;Tarragona;0;594;361189;1;0.5333610820900607;0;0;75;inf;False
3074;Lat, Long;Guadalajara;0;625;353190;0;0.998778089202782;1;0;75;20.0;False
3075;Lat, Long;Badajoz;50;826;392373;1;0.9722679605658465;1;0;0;15.0;False
3076;Lat, Long;Jaén;75;639;392785;0;0.6508973713391798;1;1;50;15.0;False
3077;Lat, Long;Zaragoza;75;749;396468;0;0.6886664372497522;1;0;100;20.0;False
3078;Lat, Long;Lleida;100;821;204076;0;0.4185471966655341;0;0;75;inf;True
3079;Lat, Long;Tarragona;25;828;391759;1;0.7302231225488818;0;1;50;20.0;False
3080;Lat, Long;Córdoba;50;655;232870;0;0.28340364623414005;1;0;100;inf;True
3081;Lat, Long;Córdoba;75;805;363900;0;0.9717852524018898;1;0;75;inf;False
3082;Lat, Long;Almería;100;982;268376;1;0.7677911492024451;1;0;25;inf;True
3083;Lat, Long;Castellón;75;732;244919;0;0.6212832654857046;1;1;0;20.0;True
3084;Lat, Long;Badajoz;50;597;218242;0;0.9932052363801094;1;0;75;15.0;False
3085;Lat, Long;Jaén;100;663;264343;1;0.26105253882440743;1;1;100;inf;True
3086;Lat, Long;Pontevedra;50;799;278329;0;0.7622514743869335;0;0;100;20.0;True
3087;Lat, Long;La Coruña;100;579;264243;0;0.8173606844561634;1;1;25;20.0;True
3088;Lat, Long;Álava;50;718;305027;1;0.8186105566333945;0;1;50;15.0;False
3089;Lat, Long;Salamanca;75;764;257348;0;0.47650059126946276;0;1;25;15.0;True
3090;Lat, Long;Cuenca;25;513;214242;1;0.9712104199636165;1;0;25;inf;False
3091;Lat, Long;Ourense;0;554;325943;0;0.7136893153835357;0;1;25;inf;False
3092;Lat, Long;Córdoba;25;748;262364;0;0.9860932795509559;0;1;0;20.0;False
3093;Lat, Long;Málaga;25;645;357637;0;0.2524589740180493;1;0;100;15.0;False
3094;Lat, Long;Valladolid;0;576;334910;1;0.522554433886762;0;1;75;15.0;False
3095;Lat, Long;Cuenca;25;824;220878;0;0.6640488705290312;0;1;25;15.0;False
3096;Lat, Long;Huelva;75;715;249478;1;0.3761004965008755;1;1;0;20.0;True
3097;Lat, Long;Valencia;50;512;319963;0;0.7405983653368632;0;0;100;inf;False
3098;Lat, Long;Tarragona;50;534;314548;1;0.384271435348025;1;0;0;inf;False
3099;Lat, Long;Valladolid;0;843;373284;0;0.21162338460592917;1;1;75;inf;False
3100;Lat, Long;Almería;100;899;271739;0;0.22602858784815655;0;0;25;15.0;True
3101;Lat, Long;Burgos;50;627;237942;1;0.2576760122264191;0;0;0;20.0;True
3102;Lat, Long;Cáceres;50;581;329243;0;0.8505594847521655;0;1;0;inf;False
3103;Lat, Long;Biscay;0;554;318245;0;0.5993006467698682;0;1;100;inf;False
3104;Lat, Long;Cuenca;25;885;273470;0;0.9076254773650088;0;0;0;inf;False
3105;Lat, Long;Tarragona;50;886;208998;0;0.14372647618822065;1;0;50;15.0;True
3106;Lat, Long;Córdoba;50;976;300070;0;0.9934496700513897;0;1;75;20.0;False
3107;Lat, Long;Cádiz;100;782;372127;1;0.11616325835550856;1;0;75;15.0;False
3108;Lat, Long;Guipúzcoa;0;705;378839;0;0.7074437832150825;0;0;100;20.0;False
3109;Lat, Long;Alicante;0;741;204097;1;0.7908143068708041;1;0;0;inf;False
3110;Lat, Long;Teruel;0;763;318605;0;0.9832646234505719;0;1;25;15.0;False
3111;Lat, Long;Cantabria;100;964;388684;0;0.7827883876948467;1;0;100;inf;False
3112;Lat, Long;Sevilla;75;895;259033;1;0.7888632968916313;1;1;50;15.0;True
3113;Lat, Long;Álava;100;819;333590;1;0.47606558267527777;0;0;100;15.0;False
3114;Lat, Long;Salamanca;75;701;208821;0;0.6707086142191335;0;1;25;inf;True
3115;Lat, Long;Palencia;75;836;219154;1;0.45038388770495486;1;0;75;15.0;True
3116;Lat, Long;Castellón;75;538;254008;1;0.8284319278867306;1;1;25;inf;True
3117;Lat, Long;Navarra;75;603;377211;0;0.14792115039206022;1;0;50;15.0;False
3118;Lat, Long;Toledo;50;814;384356;0;0.7031843747236273;1;0;75;inf;False
3119;Lat, Long;Alicante;75;694;330783;1;0.6594248576279355;1;0;25;15.0;False
3120;Lat, Long;Asturias;75;844;371059;0;0.2207072214776992;0;1;0;15.0;False
3121;Lat, Long;Cuenca;50;680;210507;0;0.699928400973745;0;0;100;inf;True
3122;Lat, Long;Málaga;75;722;247931;1;0.15566061872322629;0;0;50;inf;True
3123;Lat, Long;Ávila;75;816;262540;1;0.7923110609801961;0;0;50;inf;True
3124;Lat, Long;Cáceres;0;920;336480;0;0.3547010918318213;0;0;0;20.0;False
3125;Lat, Long;Cuenca;0;562;256264;1;0.7235894170042892;1;1;100;inf;False
3126;Lat, Long;Teruel;75;931;319900;0;0.4668148658096246;0;0;75;20.0;False
3127;Lat, Long;Álava;50;615;399298;1;0.6881503801636704;0;0;25;20.0;False
3128;Lat, Long;León;0;591;313436;0;0.33462162629801523;1;1;25;inf;False
3129;Lat, Long;Segovia;50;965;213977;0;0.5197861473539326;0;0;50;15.0;True
3130;Lat, Long;Toledo;25;999;317410;1;0.4388157505477903;0;1;75;20.0;False
3131;Lat, Long;Teruel;100;948;321117;0;0.3364258687184381;0;1;25;inf;False
3132;Lat, Long;Palencia;0;604;299984;0;0.7547133511333316;0;0;50;20.0;False
3133;Lat, Long;Las Palmas;100;727;202167;1;0.5430332721293133;1;0;0;inf;True
3134;Lat, Long;Asturias;25;612;331009;1;0.538363274785344;1;1;50;inf;False
3135;Lat, Long;Madrid;25;530;233951;1;0.381857785018369;1;1;75;inf;False
3136;Lat, Long;Toledo;75;580;387064;0;0.2370054744065663;1;0;100;15.0;False
3137;Lat, Long;Huesca;75;529;252046;0;0.9889938917220195;1;1;100;20.0;False
3138;Lat, Long;Soria;0;759;264504;1;0.4105442630055648;0;0;100;inf;False
3139;Lat, Long;Girona;0;708;341221;1;0.14853125090301977;0;1;100;15.0;False
3140;Lat, Long;Zamora;50;515;247399;0;0.9449403652526883;1;0;25;20.0;False
3141;Lat, Long;Cádiz;25;733;283383;0;0.9302724743003485;0;1;100;inf;False
3142;Lat, Long;Sevilla;25;564;362878;0;0.9611621197617405;0;1;100;inf;False
3143;Lat, Long;La Coruña;25;769;371511;0;0.9981663212545918;0;0;75;15.0;False
3144;Lat, Long;Guadalajara;50;674;373994;1;0.4530585678225225;0;0;100;20.0;False
3145;Lat, Long;Zaragoza;0;614;281908;0;0.6771245542392672;0;0;25;20.0;False
3146;Lat, Long;Granada;75;537;286905;0;0.5082821534980891;0;0;50;inf;True
3147;Lat, Long;Cáceres;50;733;234776;0;0.7987297602966154;0;0;25;20.0;True
3148;Lat, Long;Huesca;100;881;388912;0;0.8191835198661107;0;0;50;inf;False
3149;Lat, Long;Palencia;100;633;369640;1;0.6701765591980282;0;1;25;20.0;False
3150;Lat, Long;Cáceres;0;699;309217;1;0.5700612047229418;0;0;100;15.0;False
3151;Lat, Long;La Coruña;75;647;257034;0;0.2994885072717475;0;1;100;15.0;True
3152;Lat, Long;Albacete;25;604;271057;1;0.5489425444231392;0;1;75;inf;False
3153;Lat, Long;Barcelona;100;520;272099;1;0.8058241461419308;1;1;100;inf;True
3154;Lat, Long;Palencia;100;525;344244;0;0.6748614488787286;0;1;100;20.0;False
3155;Lat, Long;La Rioja;50;727;215836;0;0.5095953931796112;0;1;0;inf;True
3156;Lat, Long;Badajoz;75;851;376235;1;0.5643295233259832;0;0;100;inf;False
3157;Lat, Long;Álava;0;744;225605;0;0.31553035974269716;0;0;50;15.0;False
3158;Lat, Long;Córdoba;0;845;230142;0;0.6414920241356077;1;0;100;inf;False
3159;Lat, Long;Almería;0;535;369529;0;0.7054801090286895;1;0;0;15.0;False
3160;Lat, Long;Ávila;25;569;265165;0;0.7265009244273261;1;0;0;20.0;False
3161;Lat, Long;Biscay;25;997;286166;0;0.7643746331429441;1;0;0;15.0;False
3162;Lat, Long;Ourense;100;640;204871;0;0.9110676871446354;0;0;50;15.0;False
3163;Lat, Long;Jaén;50;689;207997;1;0.7795417736162243;1;1;100;inf;True
3164;Lat, Long;Cádiz;0;754;233042;0;0.8963717313275228;1;0;25;20.0;False
3165;Lat, Long;Salamanca;75;758;337061;1;0.24550576867553403;0;0;25;20.0;False
3166;Lat, Long;Girona;25;782;313240;1;0.9037489543089298;1;0;100;20.0;False
3167;Lat, Long;La Rioja;100;791;371412;0;0.9132619354602313;0;0;100;20.0;False
3168;Lat, Long;Toledo;25;982;352512;0;0.20628611840603672;0;0;75;inf;False
3169;Lat, Long;Palencia;100;815;376378;1;0.747201239322451;1;0;100;inf;False
3170;Lat, Long;Ourense;50;933;364741;0;0.7871734873796067;0;0;25;15.0;False
3171;Lat, Long;La Coruña;25;516;351158;1;0.37566847903136835;0;0;50;20.0;False
3172;Lat, Long;Valencia;0;729;222869;1;0.5882820557225893;0;1;25;inf;False
3173;Lat, Long;Valladolid;50;550;392653;1;0.5614214499468739;1;0;0;inf;False
3174;Lat, Long;Guadalajara;25;555;252751;0;0.8609208714015778;0;0;25;inf;False
3175;Lat, Long;La Coruña;25;856;229767;0;0.11400385280404929;1;1;100;20.0;False
3176;Lat, Long;Soria;100;725;288347;0;0.3179713241169624;0;1;0;inf;True
3177;Lat, Long;Pontevedra;100;634;270403;1;0.9413470714012065;1;0;50;15.0;False
3178;Lat, Long;Navarra;75;721;318918;0;0.2336218979310324;0;1;50;20.0;False
3179;Lat, Long;Madrid;25;995;310724;1;0.18622919421678302;0;1;0;20.0;False
3180;Lat, Long;Burgos;0;507;304547;0;0.8114920841114184;1;0;0;15.0;False
3181;Lat, Long;Castellón;75;868;390270;0;0.44236576171749487;0;0;50;inf;False
3182;Lat, Long;Barcelona;50;537;353000;0;0.992784825205229;1;0;50;inf;False
3183;Lat, Long;Cádiz;25;841;353233;1;0.9797271718838171;1;1;50;15.0;False
3184;Lat, Long;Las Palmas;100;956;381344;0;0.14301644352560908;1;1;25;inf;False
3185;Lat, Long;Valladolid;75;829;313462;0;0.11092062904607233;1;1;75;15.0;False
3186;Lat, Long;Girona;0;927;307124;0;0.6821434475151575;1;0;0;inf;False
3187;Lat, Long;Burgos;75;955;301756;1;0.2744733946891089;0;1;100;15.0;False
3188;Lat, Long;Castellón;25;914;245523;0;0.3494373859526453;0;0;100;20.0;False
3189;Lat, Long;Burgos;50;868;251418;1;0.33940081057623867;1;1;75;20.0;True
3190;Lat, Long;Alicante;25;762;354359;1;0.7188471819755233;0;1;100;15.0;False
3191;Lat, Long;Alicante;75;528;382220;0;0.35256226531698687;0;1;50;20.0;False
3192;Lat, Long;Alicante;50;577;234891;0;0.17633540608606926;0;1;75;inf;True
3193;Lat, Long;Guipúzcoa;25;925;202343;1;0.7127682827831081;1;1;75;20.0;False
3194;Lat, Long;Lleida;100;716;359751;1;0.9929303347233707;0;1;50;15.0;False
3195;Lat, Long;Cantabria;25;549;396924;0;0.7085600018216224;1;1;75;20.0;False
3196;Lat, Long;Burgos;75;945;367002;0;0.5267158499059292;0;0;75;15.0;False
3197;Lat, Long;Girona;25;619;239727;0;0.6644114799570688;1;0;50;inf;False
3198;Lat, Long;Álava;100;842;269764;1;0.7617981449614194;0;1;25;15.0;True
3199;Lat, Long;León;100;913;316692;1;0.18635675735841056;1;1;75;20.0;False
3200;Lat, Long;La Rioja;0;638;274673;1;0.9636732495586798;0;1;50;20.0;False
3201;Lat, Long;Toledo;100;621;366251;0;0.11597683155345415;0;1;50;inf;False
3202;Lat, Long;Álava;50;675;399533;0;0.9784971190612258;0;1;0;15.0;False
3203;Lat, Long;Almería;75;689;242311;1;0.6291672596824539;1;0;75;inf;True
3204;Lat, Long;Valencia;25;630;377970;0;0.5236823761199724;1;1;25;15.0;False
3205;Lat, Long;Toledo;75;944;214136;0;0.9923485988165591;0;1;75;15.0;False
3206;Lat, Long;Las Palmas;25;554;319407;1;0.7382506854128618;1;1;50;inf;False
3207;Lat, Long;Alicante;75;634;378216;0;0.39559262869616674;1;0;50;20.0;False
3208;Lat, Long;Málaga;100;631;269743;0;0.8796070421883649;1;1;0;inf;True
3209;Lat, Long;Santa Cruz de Tenerife;25;747;340886;1;0.1018634064074737;0;1;100;15.0;False
3210;Lat, Long;Zaragoza;25;761;335765;1;0.8079504884342551;0;1;50;inf;False
3211;Lat, Long;Ávila;100;697;369879;0;0.7032700438290632;0;0;75;15.0;False
3212;Lat, Long;Albacete;25;664;335083;0;0.466598397278396;0;0;0;20.0;False
3213;Lat, Long;Badajoz;0;848;366756;1;0.4233049799588988;0;0;100;15.0;False
3214;Lat, Long;Santa Cruz de Tenerife;75;725;256316;0;0.7834911153384512;0;1;0;20.0;True
3215;Lat, Long;Huesca;75;885;275412;1;0.6418381839509713;0;1;0;20.0;True
3216;Lat, Long;León;75;577;346902;0;0.5619307584953507;0;0;75;15.0;False
3217;Lat, Long;Zaragoza;0;540;211574;1;0.8201001602952187;1;0;0;20.0;False
3218;Lat, Long;Cantabria;0;551;277056;0;0.25561261561878235;0;0;50;15.0;False
3219;Lat, Long;Salamanca;100;697;244959;0;0.3392510087858899;0;1;50;15.0;True
3220;Lat, Long;Ciudad Real;50;770;295315;0;0.2905928964693069;1;1;75;inf;True
3221;Lat, Long;Valladolid;0;875;351984;1;0.2198164677101508;0;0;75;20.0;False
3222;Lat, Long;Ciudad Real;25;554;207849;0;0.9968231086947162;0;0;0;20.0;False
3223;Lat, Long;Toledo;25;743;235510;1;0.5243337673512982;1;1;50;15.0;False
3224;Lat, Long;Palencia;50;780;380164;1;0.7045282009340398;1;0;25;inf;False
3225;Lat, Long;Cádiz;25;725;288777;0;0.22211359672648018;1;1;100;inf;False
3226;Lat, Long;León;75;798;392192;0;0.9421769205261522;0;0;0;20.0;False
3227;Lat, Long;Badajoz;50;925;302758;1;0.5773558613459845;1;0;0;15.0;False
3228;Lat, Long;Alicante;25;739;272872;1;0.8886268466059265;1;1;0;inf;False
3229;Lat, Long;Huelva;0;515;309147;1;0.7937325025163283;1;0;0;20.0;False
3230;Lat, Long;Las Palmas;100;824;275231;0;0.9981068222518916;0;0;25;inf;False
3231;Lat, Long;Valencia;75;562;380868;0;0.7106429968993377;0;1;50;inf;False
3232;Lat, Long;Valencia;25;590;242194;0;0.22999111793217752;1;0;0;inf;False
3233;Lat, Long;Huelva;75;584;262790;1;0.8960916559911537;0;0;25;15.0;True
3234;Lat, Long;Soria;100;947;354474;0;0.22040488572761557;0;1;50;15.0;False
3235;Lat, Long;Álava;75;940;291487;1;0.8287713601752595;0;0;50;15.0;True
3236;Lat, Long;Cantabria;50;812;207404;0;0.5275630687657332;1;1;50;inf;True
3237;Lat, Long;Santa Cruz de Tenerife;0;537;246611;0;0.2917580982782152;1;1;50;20.0;False
3238;Lat, Long;Ávila;25;944;343224;0;0.28148841850092665;1;0;75;15.0;False
3239;Lat, Long;Albacete;100;686;344182;1;0.3981140404701301;1;1;0;20.0;False
3240;Lat, Long;Pontevedra;75;834;255256;0;0.4230247662076704;1;1;75;inf;True
3241;Lat, Long;Murcia;100;916;306862;1;0.4259815234524955;1;1;25;15.0;False
3242;Lat, Long;Alicante;25;761;337825;0;0.15741418689596046;1;0;50;15.0;False
3243;Lat, Long;Ávila;0;535;319310;0;0.6330417566860125;0;1;25;20.0;False
3244;Lat, Long;Guadalajara;50;540;324242;1;0.24948518873504988;0;0;0;15.0;False
3245;Lat, Long;Palencia;100;886;343631;1;0.46102153149309943;1;0;100;inf;False
3246;Lat, Long;Soria;50;774;205250;0;0.2735231835402208;0;0;50;inf;True
3247;Lat, Long;Badajoz;50;593;252987;1;0.17600406086611725;0;1;50;15.0;True
3248;Lat, Long;Huesca;75;598;397988;1;0.5524137190351527;0;0;0;15.0;False
3249;Lat, Long;Ciudad Real;0;555;212877;1;0.8041907813604515;1;0;0;20.0;False
3250;Lat, Long;Soria;25;558;206446;0;0.27333262521543267;1;0;50;20.0;False
3251;Lat, Long;Huelva;50;764;393778;0;0.3119524370796093;0;1;25;inf;False
3252;Lat, Long;Pontevedra;100;502;262719;0;0.7894935723616537;1;0;75;20.0;True
3253;Lat, Long;Alicante;75;976;359506;1;0.15924533747163358;0;1;50;inf;False
3254;Lat, Long;Guadalajara;0;896;336766;1;0.6839145774741577;1;1;100;20.0;False
3255;Lat, Long;León;100;866;299140;1;0.7785776755733551;0;1;100;15.0;True
3256;Lat, Long;Valladolid;100;503;231731;0;0.45330435997444973;0;1;100;20.0;True
3257;Lat, Long;Huelva;25;880;379410;1;0.6243368260109164;1;0;25;inf;False
3258;Lat, Long;La Coruña;25;662;325048;1;0.984007091758033;1;1;100;15.0;False
3259;Lat, Long;La Rioja;100;736;211998;1;0.6818274614994326;0;0;50;inf;True
3260;Lat, Long;Álava;100;529;369458;1;0.2998868985845906;1;0;0;20.0;False
3261;Lat, Long;Pontevedra;0;905;259765;0;0.9961631229448354;0;0;100;20.0;False
3262;Lat, Long;Zaragoza;100;703;322840;1;0.6211588168835898;0;0;0;20.0;False
3263;Lat, Long;Biscay;100;596;308172;0;0.8522746860292915;0;0;75;inf;False
3264;Lat, Long;Cáceres;50;636;242292;0;0.5575070150821361;1;0;50;inf;True
3265;Lat, Long;Girona;25;953;256800;0;0.26001735905490964;0;0;75;15.0;False
3266;Lat, Long;La Coruña;50;607;272716;1;0.6023560805413816;1;1;25;15.0;True
3267;Lat, Long;Tarragona;50;808;242856;0;0.778190508202405;1;0;0;20.0;True
3268;Lat, Long;Asturias;25;508;297100;0;0.25824431953367916;0;1;25;20.0;False
3269;Lat, Long;León;100;742;345423;1;0.7136753504799372;0;1;25;20.0;False
3270;Lat, Long;Salamanca;25;987;319345;0;0.9279030101530916;0;0;25;inf;False
3271;Lat, Long;Huelva;100;659;267200;1;0.32504725928380523;1;1;0;inf;True
3272;Lat, Long;Huelva;25;600;231312;0;0.5066891310433412;1;0;0;20.0;False
3273;Lat, Long;Almería;100;853;359144;1;0.9841865274741465;0;1;50;15.0;False
3274;Lat, Long;Granada;75;887;388010;0;0.8366247358563909;1;0;75;20.0;False
3275;Lat, Long;Lugo;75;717;204252;1;0.8877621236493797;1;1;100;15.0;True
3276;Lat, Long;Barcelona;25;647;289787;1;0.6689562780311846;0;1;0;15.0;False
3277;Lat, Long;Valladolid;25;789;271446;1;0.26358377711791836;0;0;0;inf;False
3278;Lat, Long;Cáceres;0;867;345049;1;0.1792250050102027;1;0;25;inf;False
3279;Lat, Long;Ourense;25;961;316794;0;0.7070718494981302;0;1;50;inf;False
3280;Lat, Long;Cuenca;100;524;317546;0;0.7197104544218128;1;0;50;15.0;False
3281;Lat, Long;Guipúzcoa;100;982;374167;0;0.4711196981103647;1;0;50;20.0;False
3282;Lat, Long;Asturias;25;924;283570;0;0.11852136884105913;0;0;100;15.0;False
3283;Lat, Long;Biscay;0;960;245376;0;0.3041511210253284;0;0;50;15.0;False
3284;Lat, Long;Toledo;50;573;333786;1;0.6681386405638883;0;1;0;inf;False
3285;Lat, Long;Valencia;25;932;327240;1;0.6308164297970479;1;0;0;20.0;False
3286;Lat, Long;Barcelona;50;532;371021;0;0.153373758597067;1;0;100;15.0;False
3287;Lat, Long;Guipúzcoa;75;753;257415;1;0.4782305475946903;0;0;25;15.0;True
3288;Lat, Long;Lugo;0;866;357616;0;0.20827278750242545;1;1;100;20.0;False
3289;Lat, Long;Guadalajara;50;945;292984;1;0.905771642727075;1;0;25;15.0;False
3290;Lat, Long;Las Palmas;0;739;322249;0;0.22986647187521378;0;1;25;20.0;False
3291;Lat, Long;La Coruña;75;962;356012;0;0.6310887385484268;0;1;0;inf;False
3292;Lat, Long;Soria;75;530;383579;0;0.7311867691474582;0;1;0;20.0;False
3293;Lat, Long;Asturias;50;546;355403;0;0.5238640989156572;0;1;0;inf;False
3294;Lat, Long;Baleares;75;706;338304;1;0.23765077031575718;1;0;0;15.0;False
3295;Lat, Long;Badajoz;75;894;387523;0;0.26530049603395633;0;0;50;15.0;False
3296;Lat, Long;Málaga;50;695;317253;0;0.21928880347100765;0;1;25;20.0;False
3297;Lat, Long;Segovia;0;922;290638;0;0.8901315103976771;1;1;100;15.0;False
3298;Lat, Long;Soria;25;650;307026;1;0.1242646658086625;1;0;25;20.0;False
3299;Lat, Long;Teruel;75;872;202655;0;0.9954954976096301;0;1;25;15.0;False
3300;Lat, Long;Zaragoza;75;607;290947;1;0.49026373093880715;1;0;100;15.0;True
3301;Lat, Long;Barcelona;75;650;389354;0;0.19232834295521128;0;1;100;20.0;False
3302;Lat, Long;León;25;719;338299;1;0.5280473613387532;0;1;100;20.0;False
3303;Lat, Long;Teruel;50;773;356293;0;0.9083993462815056;1;1;100;inf;False
3304;Lat, Long;Salamanca;0;611;335718;1;0.9963231726493199;0;1;75;15.0;False
3305;Lat, Long;Biscay;75;998;374583;0;0.15051257986293315;0;1;50;15.0;False
3306;Lat, Long;Barcelona;100;700;201265;1;0.9941642020425209;0;0;100;inf;False
3307;Lat, Long;Lleida;75;723;326707;1;0.2130056632574181;0;1;50;inf;False
3308;Lat, Long;Navarra;100;870;283604;0;0.3811770733673545;1;0;100;20.0;True
3309;Lat, Long;Murcia;25;830;238758;0;0.13588817481470591;1;0;25;inf;False
3310;Lat, Long;Valencia;25;723;262070;0;0.7718711801603622;1;1;50;15.0;False
3311;Lat, Long;Zamora;25;565;370447;1;0.17248780066731662;1;1;25;20.0;False
3312;Lat, Long;Badajoz;50;904;233762;0;0.8561092322904881;1;0;0;inf;True
3313;Lat, Long;Girona;75;944;361601;0;0.4121580789736915;0;0;75;20.0;False
3314;Lat, Long;Baleares;100;565;238418;0;0.13831634098649676;1;0;50;15.0;True
3315;Lat, Long;La Coruña;75;693;214406;1;0.5130244191232525;0;1;75;inf;True
